GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031100400,Census Tract 1004; Cook County; Illinois,0.0214925373134328,11.864448158834213,0.0432132963988919,0.032258064516129,0.3555555555555555,-2.0770192813125496
17031100500,Census Tract 1005; Cook County; Illinois,0.0112567204301075,11.76514614914385,0.0411169070266953,0.0492546986390149,0.2926829268292683,-2.083961154416114
17031100600,Census Tract 1006; Cook County; Illinois,0.0796920516021639,11.273258653353224,0.0480651731160896,0.2103075644222776,0.427906976744186,-0.49979795801886534
17031100700,Census Tract 1007; Cook County; Illinois,0.0657919400187441,11.811302640368528,0.0852686308492201,0.0330882352941176,0.3153846153846154,-1.6093947484103248
17031110100,Census Tract 1101; Cook County; Illinois,0.0726695311040538,11.490096864030209,0.0324501339684429,0.1832229580573951,0.529925187032419,-0.7756063753706143
17031110200,Census Tract 1102; Cook County; Illinois,0.0840336134453781,11.245869210312105,0.1426966292134831,0.0853333333333333,0.4625176803394625,-0.15543482734908867
17031110300,Census Tract 1103; Cook County; Illinois,0.0250819988423692,11.69316151527316,0.0534135125574814,0.0481667864845434,0.5416666666666666,-1.459725611093091
17031110400,Census Tract 1104; Cook County; Illinois,0.0288420146362462,11.432961920829843,0.0195747553155585,0.0171149144254278,0.258974358974359,-1.9660879680400303
17031110501,Census Tract 1105.01; Cook County; Illinois,0.0495188452285485,11.567110574028307,0.0257879656160458,0.0978102189781021,0.4838709677419355,-1.3464503208885839
17031110502,Census Tract 1105.02; Cook County; Illinois,0.1008809320829781,11.184310280713785,0.0857449088960343,0.0746634026927784,0.4175365344467641,-0.5073807593154445
17031120100,Census Tract 1201; Cook County; Illinois,0.025140977443609,12.001548423652077,0.0788299454635597,0.058221872541306,0.2631578947368421,-2.0338639919531185
17031120200,Census Tract 1202; Cook County; Illinois,0.0404347826086956,11.859758132217731,0.0188679245283018,0.0630990415335463,0.3992673992673993,-1.9827375084081194
17031120300,Census Tract 1203; Cook County; Illinois,0.0511574735638753,11.844657915100878,0.0172121896162528,0.056799563080284,0.3828125,-1.9781321495589765
17031120400,Census Tract 1204; Cook County; Illinois,0.0769038076152304,11.591228198227402,0.0678107994976977,0.0869565217391304,0.3669064748201439,-1.1963283133823808
17031130100,Census Tract 1301; Cook County; Illinois,0.2041682747973755,10.450596888379366,0.0455882352941176,0.1381215469613259,0.4690831556503198,0.7176238720701721
17031130300,Census Tract 1303; Cook County; Illinois,0.1076051779935275,11.12480408117969,0.0477966101694915,0.1624,0.4159049360146252,-0.3969414648895433
17031140100,Census Tract 1401; Cook County; Illinois,0.0653739612188365,11.273220527856791,0.0206185567010309,0.1361556064073226,0.4467168998923573,-0.9493620768879346
17031140200,Census Tract 1402; Cook County; Illinois,0.1515091342335186,11.22613632706704,0.0842545563190917,0.1147378832838773,0.4578313253012048,-0.14503520637706666
17031140301,Census Tract 1403.01; Cook County; Illinois,0.2401633259094283,11.233423179986634,0.076679340937896,0.1576086956521739,0.4034810126582278,0.23207474540427797
17031140302,Census Tract 1403.02; Cook County; Illinois,0.0623368146214099,11.488366343469526,0.0745909528392685,0.2479892761394102,0.4130105900151286,-0.5254648023764954
17031140400,Census Tract 1404; Cook County; Illinois,0.121025641025641,11.611013600860948,0.0551013153217205,0.1951219512195122,0.3694267515923566,-0.7626918718417319
17031140500,Census Tract 1405; Cook County; Illinois,0.0574817518248175,11.21031924606004,0.0295113691340106,0.2821888412017167,0.4503816793893129,-0.3933532600105984
17031140601,Census Tract 1406.01; Cook County; Illinois,0.1041751114714227,11.354808596873092,0.0661450924608819,0.1043478260869565,0.4467213114754098,-0.6579433478576695
17031140602,Census Tract 1406.02; Cook County; Illinois,0.2327194451088256,11.035421780492664,0.1281152647975078,0.2858695652173913,0.4137664346481052,1.1689752523860362
17031140701,Census Tract 1407.01; Cook County; Illinois,0.1519163763066202,11.487607656985938,0.0230053842388644,0.2566735112936344,0.4368600682593856,-0.40974213898427797
